author,project name,url,(1) no project,(2) no wiki/no content,(3) wiki and content
Wenfeng-GAO,Android-AppLites.git,https://github.com/Wenfeng-GAO/Android-AppLites.git, ,x, 
weng0813,CSE331-Algorithms-and-Data-Structures.git,https://github.com/weng0813/CSE331-Algorithms-and-Data-Structures.git,x, , 
wengang285,php-memcache.git,https://github.com/wengang285/php-memcache.git, ,x, 
wengee,php-qiniu.git,https://github.com/wengee/php-qiniu.git, ,x, 
wengerclub,aXplorience.git,https://github.com/wengerclub/aXplorience.git, ,x, 
wengkhing,ar_todos.git,https://github.com/wengkhing/ar_todos.git, ,x, 
wengkhing,craigslist_jr.git,https://github.com/wengkhing/craigslist_jr.git, ,x, 
wengkhing,sinatra_sandbox.git,https://github.com/wengkhing/sinatra_sandbox.git, ,x, 
wengowl,JDataEX.git,https://github.com/wengowl/JDataEX.git, ,x, 
wenguang,AudioPlayer.git,https://github.com/wenguang/AudioPlayer.git, ,x, 
wenh123,mongodb-driver-examples.git,https://github.com/wenh123/mongodb-driver-examples.git, ,x, 
wenhao89,Data-Scientist-MOOC.git,https://github.com/wenhao89/Data-Scientist-MOOC.git, ,x, 
WenkaiBai,TEST.git,https://github.com/WenkaiBai/TEST.git, ,x, 
wenliang-developer,web-developer-demo.git,https://github.com/wenliang-developer/web-developer-demo.git, ,x, 
wenry55,bknav.git,https://github.com/wenry55/bknav.git, ,x, 
wensiqiu,IS428-WAT-Project.git,https://github.com/wensiqiu/IS428-WAT-Project.git, ,x, 
wenxian-liao,loader.git,https://github.com/wenxian-liao/loader.git,x, , 
wenxueliu,myRaspberryPi.git,https://github.com/wenxueliu/myRaspberryPi.git, ,x, 
wenzhaot,DuDuNetwork.git,https://github.com/wenzhaot/DuDuNetwork.git,x, , 
wenzheli,DensityEstimator.git,https://github.com/wenzheli/DensityEstimator.git, ,x, 
wenzheli,OrdinalLearning.git,https://github.com/wenzheli/OrdinalLearning.git, ,x, 
wenzheli,python_new.git,https://github.com/wenzheli/python_new.git, ,x, 
wenzhi11,JSAnimation.git,https://github.com/wenzhi11/JSAnimation.git, ,x, 
wenzowski,roots-browserify.git,https://github.com/wenzowski/roots-browserify.git, ,x, 
weops,ward-ino-bundle.git,https://github.com/weops/ward-ino-bundle.git, ,x, 
weops,ward-rpi-bundle.git,https://github.com/weops/ward-rpi-bundle.git, ,x, 
wer2chosen,JustWannaPlayGames.git,https://github.com/wer2chosen/JustWannaPlayGames.git, ,x, 
werdin,Process.git,https://github.com/werdin/Process.git, ,x, 
Were-Vince,Chimie.git,https://github.com/Were-Vince/Chimie.git, ,x, 
wertion,jiebaR.git,https://github.com/wertion/jiebaR.git, ,x, 
wertion,r-travis-mac.git,https://github.com/wertion/r-travis-mac.git, ,x, 
wertion,testub.git,https://github.com/wertion/testub.git, ,x, 
werwe,Sunshine.git,https://github.com/werwe/Sunshine.git, ,x, 
WerZul,lab1.git,https://github.com/WerZul/lab1.git, ,x, 
wesammortagiheshmi,3alapp.git,https://github.com/wesammortagiheshmi/3alapp.git, ,x, 
WeScale,mesosphere-walking-tutorial.git,https://github.com/WeScale/mesosphere-walking-tutorial.git, ,x, 
WesleyKG,gameday.git,https://github.com/WesleyKG/gameday.git, ,x, 
wesleysmyth,angular.js.git,https://github.com/wesleysmyth/angular.js.git, ,x, 
WesleyThompson,udacity.git,https://github.com/WesleyThompson/udacity.git,x, , 
WesleyXie0424,WesleyXie0424.github.io.git,https://github.com/WesleyXie0424/WesleyXie0424.github.io.git,x, , 
weslleyandrade,bibleConsole.git,https://github.com/weslleyandrade/bibleConsole.git, ,x, 
wesrich,voting-frontend.git,https://github.com/wesrich/voting-frontend.git,x, , 
WesselWessels,mentalmaze.git,https://github.com/WesselWessels/mentalmaze.git, ,x, 
westcripp,android_device_lge_d855.git,https://github.com/westcripp/android_device_lge_d855.git, ,x, 
westcripp,android_device_lge_g3-common.git,https://github.com/westcripp/android_device_lge_g3-common.git, ,x, 
westcripp,proprietary_vendor_lge.git,https://github.com/westcripp/proprietary_vendor_lge.git, ,x, 
WesternRanger,component-dragMouse.git,https://github.com/WesternRanger/component-dragMouse.git, ,x, 
WesternRanger,component-slide.git,https://github.com/WesternRanger/component-slide.git, ,x, 
westhouseit,channel_form_file_renamer.git,https://github.com/westhouseit/channel_form_file_renamer.git, ,x, 
WestleyArgentum,dragon.git,https://github.com/WestleyArgentum/dragon.git, ,x, 
westling,Viewpoint.git,https://github.com/westling/Viewpoint.git, ,x, 
Westmoreland-Open-Hack,sydjs-site.git,https://github.com/Westmoreland-Open-Hack/sydjs-site.git, ,x, 
westoncb,Domain-slash-Converter.git,https://github.com/westoncb/Domain-slash-Converter.git, ,x, 
westonduo,test.git,https://github.com/westonduo/test.git, ,x, 
westonkjones,cs470project2.git,https://github.com/westonkjones/cs470project2.git,x, , 
WesTreLLi,MyGit.git,https://github.com/WesTreLLi/MyGit.git, ,x, 
westurner,promiumbookmarks.git,https://github.com/westurner/promiumbookmarks.git, ,x, 
westwoodelliot,location.git,https://github.com/westwoodelliot/location.git, ,x, 
westy87,RFM69.git,https://github.com/westy87/RFM69.git, ,x, 
Wetzombie,Gujarat.git,https://github.com/Wetzombie/Gujarat.git, ,x, 
wewearglasses,Inception.git,https://github.com/wewearglasses/Inception.git, ,x, 
wewei,JSONTools.git,https://github.com/wewei/JSONTools.git, ,x, 
wewill147,BoxLight.git,https://github.com/wewill147/BoxLight.git, ,x, 
wewill147,ConferenceTest.git,https://github.com/wewill147/ConferenceTest.git, ,x, 
WezzetHackathon,torchki-client-android.git,https://github.com/WezzetHackathon/torchki-client-android.git, ,x, 
wfalkwallace,Tipulator.git,https://github.com/wfalkwallace/Tipulator.git, ,x, 
wfdev,widerfunnel.backup.git,https://github.com/wfdev/widerfunnel.backup.git,x, , 
wfikru,WirelessHealthCare.git,https://github.com/wfikru/WirelessHealthCare.git, ,x, 
wflow,webflow_cap.git,https://github.com/wflow/webflow_cap.git, ,x, 
wfsiew,MvcAuth.git,https://github.com/wfsiew/MvcAuth.git, ,x, 
wfsltd,multistore_v2.git,https://github.com/wfsltd/multistore_v2.git,x, , 
wfsovereign,utworks_firstgames.git,https://github.com/wfsovereign/utworks_firstgames.git, ,x, 
wghy2004,demo.git,https://github.com/wghy2004/demo.git, ,x, 
wglee2000,myguest.git,https://github.com/wglee2000/myguest.git, ,x, 
wgleen,aurora.js.git,https://github.com/wgleen/aurora.js.git,x, , 
wgwxxx,dubboxx.git,https://github.com/wgwxxx/dubboxx.git, ,x, 
wgzhl2008,taoke.git,https://github.com/wgzhl2008/taoke.git, ,x, 
wgzhl2008,wgzhl2008.github.io.git,https://github.com/wgzhl2008/wgzhl2008.github.io.git, ,x, 
wh1100717,generator-tree.git,https://github.com/wh1100717/generator-tree.git, ,x, 
whaatt,Fairly.git,https://github.com/whaatt/Fairly.git, ,x, 
whaleen,sakura.git,https://github.com/whaleen/sakura.git,x, , 
whalefood,plugin-moai-native-events.git,https://github.com/whalefood/plugin-moai-native-events.git, ,x, 
whalerock,django-scheduler.git,https://github.com/whalerock/django-scheduler.git, ,x, 
whalstn910,Java_Jominsu.git,https://github.com/whalstn910/Java_Jominsu.git,x, , 
whardman,Yaaic-Twitch.git,https://github.com/whardman/Yaaic-Twitch.git, ,x, 
whatevergeek,RepData_PeerAssessment2.git,https://github.com/whatevergeek/RepData_PeerAssessment2.git, ,x, 
whatisjasongoldstein,django-draftin.git,https://github.com/whatisjasongoldstein/django-draftin.git, ,x, 
whatwewant,impressjsfe.git,https://github.com/whatwewant/impressjsfe.git,x, , 
whatXianheCodes,MysteryGame.git,https://github.com/whatXianheCodes/MysteryGame.git, ,x, 
whazzmaster,islakemendotafrozen.com.git,https://github.com/whazzmaster/islakemendotafrozen.com.git, ,x, 
whcarter3,calculator-lab.git,https://github.com/whcarter3/calculator-lab.git, ,x, 
whedro,CoiniumServ.git,https://github.com/whedro/CoiniumServ.git, ,x, 
Wheelframework,Bike.git,https://github.com/Wheelframework/Bike.git,x, , 
Wheelframework,Brake.git,https://github.com/Wheelframework/Brake.git,x, , 
Wheelframework,MiniBrake.git,https://github.com/Wheelframework/MiniBrake.git,x, , 
Wheelframework,Wheel.git,https://github.com/Wheelframework/Wheel.git,x, , 
wherego,timemachine.git,https://github.com/wherego/timemachine.git, ,x, 
whereisfenners,canvas-lms-dev-box.git,https://github.com/whereisfenners/canvas-lms-dev-box.git, ,x, 
WhereIsNemo,test-site.git,https://github.com/WhereIsNemo/test-site.git, ,x, 
Whet,EvoAiGame.git,https://github.com/Whet/EvoAiGame.git, ,x, 
whfghfhw,app.git,https://github.com/whfghfhw/app.git, ,x, 
whfghfhw,mygit.git,https://github.com/whfghfhw/mygit.git, ,x, 
whilu,AndroidUtils.git,https://github.com/whilu/AndroidUtils.git, ,x, 
whiskeyfur,SiegeWarfare.git,https://github.com/whiskeyfur/SiegeWarfare.git,x, , 
whisper92,MenuChange.git,https://github.com/whisper92/MenuChange.git, ,x, 
whistler,community-capital.git,https://github.com/whistler/community-capital.git, ,x, 
white19,MySmartDevice.git,https://github.com/white19/MySmartDevice.git, ,x, 
Whitebeard86,scarlet.git,https://github.com/Whitebeard86/scarlet.git, ,x, 
whitecream01,WhiteCream-V0.0.1.git,https://github.com/whitecream01/WhiteCream-V0.0.1.git,x, , 
WhiteEyeDoll,Johdatus-ohjelmointiin.git,https://github.com/WhiteEyeDoll/Johdatus-ohjelmointiin.git,x, , 
Whitefeet,formula1js.git,https://github.com/Whitefeet/formula1js.git,x, , 
whitefire,behat-testingbot.git,https://github.com/whitefire/behat-testingbot.git, ,x, 
whitefire,ez-completion-bundle.git,https://github.com/whitefire/ez-completion-bundle.git, ,x, 
whitefire,eZ-completion.git,https://github.com/whitefire/eZ-completion.git, ,x, 
whitefoxx,dr-tutorial.git,https://github.com/whitefoxx/dr-tutorial.git, ,x, 
WhiteFriday,studynote.git,https://github.com/WhiteFriday/studynote.git, ,x, 
WhiteHatTux,android.git,https://github.com/WhiteHatTux/android.git,x, , 
whitel,flame-watch.git,https://github.com/whitel/flame-watch.git, ,x, 
whitepages,terraform-provider-dummy.git,https://github.com/whitepages/terraform-provider-dummy.git, ,x, 
whitepaperclip,imgurshot.git,https://github.com/whitepaperclip/imgurshot.git, ,x, 
WHITESH2P,TRACER.git,https://github.com/WHITESH2P/TRACER.git,x, , 
whiteSkar,LittleSnake.git,https://github.com/whiteSkar/LittleSnake.git, ,x, 
whitesource,creadur-rat.git,https://github.com/whitesource/creadur-rat.git, ,x, 
whiteworldbridger,MyFixtures.git,https://github.com/whiteworldbridger/MyFixtures.git, ,x, 
whitexozu,fileServer.git,https://github.com/whitexozu/fileServer.git, ,x, 
whitexozu,javaExample.git,https://github.com/whitexozu/javaExample.git, ,x, 
whitman-colm,Swift.git,https://github.com/whitman-colm/Swift.git,x, , 
who-you-me,dotfiles.git,https://github.com/who-you-me/dotfiles.git, ,x, 
wholcomb,finn.git,https://github.com/wholcomb/finn.git, ,x, 
whole,addbrains-assignment.git,https://github.com/whole/addbrains-assignment.git, ,x, 
Whonix,python-guimessages.git,https://github.com/Whonix/python-guimessages.git, ,x, 
Whonix,whonix-setup-wizard.git,https://github.com/Whonix/whonix-setup-wizard.git, ,x, 
whonore,LITHP.git,https://github.com/whonore/LITHP.git, ,x, 
whosAle,Startup_Matchmaker.git,https://github.com/whosAle/Startup_Matchmaker.git, ,x, 
whothat,SRJC_Scheduler.git,https://github.com/whothat/SRJC_Scheduler.git, ,x, 
whowgames,radium.git,https://github.com/whowgames/radium.git, ,x, 
whr0002,test10.git,https://github.com/whr0002/test10.git, ,x, 
whs,MagicTunnel.git,https://github.com/whs/MagicTunnel.git, ,x, 
whshiyun,QiangHaoQi.git,https://github.com/whshiyun/QiangHaoQi.git, ,x, 
whtevn,routest.git,https://github.com/whtevn/routest.git, ,x, 
whthomas,spring-mybatis-demo.git,https://github.com/whthomas/spring-mybatis-demo.git, ,x, 
whtouche,somerville_street_sweeping.git,https://github.com/whtouche/somerville_street_sweeping.git, ,x, 
whujl,Leetcode.git,https://github.com/whujl/Leetcode.git, ,x, 
why111454,oneresponsesitivetemplate.git,https://github.com/why111454/oneresponsesitivetemplate.git, ,x, 
why20104712,MoblieSafe.git,https://github.com/why20104712/MoblieSafe.git, ,x, 
whyi,coderwall.git,https://github.com/whyi/coderwall.git, ,x, 
whyknotnow,SimpleDictionary.git,https://github.com/whyknotnow/SimpleDictionary.git, ,x, 
whyleee,urlmap.git,https://github.com/whyleee/urlmap.git, ,x, 
wi1d5ky,Intro.git,https://github.com/wi1d5ky/Intro.git, ,x, 
wickedshimmy,metrics-scala.git,https://github.com/wickedshimmy/metrics-scala.git, ,x, 
wickeyking,wickeyking.github.io.git,https://github.com/wickeyking/wickeyking.github.io.git, ,x, 
wicksy,rpmbuild.git,https://github.com/wicksy/rpmbuild.git,x, , 
wicktoweir,rebecca.weirau.ch.git,https://github.com/wicktoweir/rebecca.weirau.ch.git, ,x, 
wicky-info,image-to-ascii.git,https://github.com/wicky-info/image-to-ascii.git, ,x, 
wicz,wicz.github.io.git,https://github.com/wicz/wicz.github.io.git, ,x, 
widakay,widakay.github.io.git,https://github.com/widakay/widakay.github.io.git, ,x, 
widdowquinn,2014-12-03-edinburgh-students.git,https://github.com/widdowquinn/2014-12-03-edinburgh-students.git, ,x, 
widdowquinn,2014-12-03-edinburgh.git,https://github.com/widdowquinn/2014-12-03-edinburgh.git, ,x, 
WidedKaper,WidedKaper.github.io.git,https://github.com/WidedKaper/WidedKaper.github.io.git, ,x, 
Wididit,Wididit-doc.git,https://github.com/Wididit/Wididit-doc.git, ,x, 
widnchaos,android.git,https://github.com/widnchaos/android.git, ,x, 
wiebew,rails_ansible.git,https://github.com/wiebew/rails_ansible.git, ,x, 
wiebew,robot.git,https://github.com/wiebew/robot.git, ,x, 
wieczorek1990,configs.git,https://github.com/wieczorek1990/configs.git, ,x, 
wieloming,GPI.git,https://github.com/wieloming/GPI.git, ,x, 
wienczny,vertx-mod-cassandra-persistor.git,https://github.com/wienczny/vertx-mod-cassandra-persistor.git, ,x, 
wigahluk,funes.git,https://github.com/wigahluk/funes.git, ,x, 
wiggin15,pypi_rankings.git,https://github.com/wiggin15/pypi_rankings.git, ,x, 
Wihma,cuddles.git,https://github.com/Wihma/cuddles.git, ,x, 
wiizeldaguy,MusicTrends.git,https://github.com/wiizeldaguy/MusicTrends.git, ,x, 
wikibus,Nancy.RDF.git,https://github.com/wikibus/Nancy.RDF.git, ,x, 
wikier,swaml.git,https://github.com/wikier/swaml.git, ,x, 
wikimaps-dev,wikimaps-dev.github.io.git,https://github.com/wikimaps-dev/wikimaps-dev.github.io.git, ,x, 
WikimapsAtlas,wikimapsatlas-server.git,https://github.com/WikimapsAtlas/wikimapsatlas-server.git, ,x, 
wikimedia,analytics-mediawiki-storage.git,https://github.com/wikimedia/analytics-mediawiki-storage.git, ,x, 
wikimedia,mediawiki-extensions-GoogleAPIClient.git,https://github.com/wikimedia/mediawiki-extensions-GoogleAPIClient.git, ,x, 
wikimedia,mediawiki-extensions-WikibaseJavaScriptApi.git,https://github.com/wikimedia/mediawiki-extensions-WikibaseJavaScriptApi.git, ,x, 
wikimedia,mediawiki-skins-apex.git,https://github.com/wikimedia/mediawiki-skins-apex.git, ,x, 
wikimedia,operations-debs-librsvg.git,https://github.com/wikimedia/operations-debs-librsvg.git, ,x, 
Wil7ang,ROCA.git,https://github.com/Wil7ang/ROCA.git, ,x, 
wilcoxa,Developingdataproducts.git,https://github.com/wilcoxa/Developingdataproducts.git, ,x, 
wild0,kernel-pandaboard-ES-RevB3.git,https://github.com/wild0/kernel-pandaboard-ES-RevB3.git, ,x, 
wild4gadgets,HauntOS.git,https://github.com/wild4gadgets/HauntOS.git, ,x, 
WildAndrewLee,Beathub.git,https://github.com/WildAndrewLee/Beathub.git, ,x, 
WildAndrewLee,Watch-My-Anime.git,https://github.com/WildAndrewLee/Watch-My-Anime.git, ,x, 
wildergonzo,determinant.git,https://github.com/wildergonzo/determinant.git, ,x, 
wildfauve,account.git,https://github.com/wildfauve/account.git, ,x, 
wildfauve,atm.git,https://github.com/wildfauve/atm.git, ,x, 
wildfauve,customer.git,https://github.com/wildfauve/customer.git, ,x, 
wildfauve,innerkiwi.git,https://github.com/wildfauve/innerkiwi.git, ,x, 
wildfauve,product.git,https://github.com/wildfauve/product.git, ,x, 
WildN00b,PowerNex.git,https://github.com/WildN00b/PowerNex.git, , ,x
wildparky,alembic.git,https://github.com/wildparky/alembic.git, ,x, 
wildparky,BtoA.git,https://github.com/wildparky/BtoA.git, ,x, 
wilebeast,blog.git,https://github.com/wilebeast/blog.git, ,x, 
wilfrank84,job_board.git,https://github.com/wilfrank84/job_board.git, ,x, 
wilhelmson,react-life.git,https://github.com/wilhelmson/react-life.git, ,x, 
wilhow,sandbox.git,https://github.com/wilhow/sandbox.git, ,x, 
wilkie,humble_library.git,https://github.com/wilkie/humble_library.git, ,x, 
will-b00,Exam-to-iCal.git,https://github.com/will-b00/Exam-to-iCal.git, ,x, 
will-b00,WarpDrive.git,https://github.com/will-b00/WarpDrive.git, ,x, 
Will-in-BC,aaa-settings-dialog.git,https://github.com/Will-in-BC/aaa-settings-dialog.git, ,x, 
Will-Smelser,scraper.git,https://github.com/Will-Smelser/scraper.git, ,x, 
will09,BlueDataX.git,https://github.com/will09/BlueDataX.git, ,x, 
willard-yuan,CNN-for-Image-Retrieval.git,https://github.com/willard-yuan/CNN-for-Image-Retrieval.git, ,x, 
willas,willas.github.io.git,https://github.com/willas/willas.github.io.git, ,x, 
WillC822,Carey_William_WPF.git,https://github.com/WillC822/Carey_William_WPF.git, ,x, 
willcohen,.emacs.d.git,https://github.com/willcohen/.emacs.d.git, ,x, 
willcong,UE4LearnLib.git,https://github.com/willcong/UE4LearnLib.git, ,x, 
WillDignazio,JataSMART.git,https://github.com/WillDignazio/JataSMART.git, ,x, 
willem-nl,showhub.git,https://github.com/willem-nl/showhub.git, ,x, 
willemwouters,crosstool-NG.git,https://github.com/willemwouters/crosstool-NG.git, ,x, 
willemx,routerproblem.git,https://github.com/willemx/routerproblem.git,x, , 
willenglishiv,vagrant-hostsupdater.git,https://github.com/willenglishiv/vagrant-hostsupdater.git, ,x, 
willeponken,tr-move.git,https://github.com/willeponken/tr-move.git, ,x, 
willfkk,TechnologyTesting.git,https://github.com/willfkk/TechnologyTesting.git, ,x, 
willghatch,zsh-megaprompt.git,https://github.com/willghatch/zsh-megaprompt.git, ,x, 
WillGluck,hadoop-test-project.git,https://github.com/WillGluck/hadoop-test-project.git, ,x, 
willgm,FaleAindaMais.git,https://github.com/willgm/FaleAindaMais.git, ,x, 
WillGresham,PHP-Test.git,https://github.com/WillGresham/PHP-Test.git, ,x, 
willhaynes,DoubleClick-for-Wordpress.git,https://github.com/willhaynes/DoubleClick-for-Wordpress.git, ,x, 
willia4,simplysouthern-site.git,https://github.com/willia4/simplysouthern-site.git, ,x, 
williain,scratchtest.git,https://github.com/williain/scratchtest.git, ,x, 
William-Gilbert,Conception.git,https://github.com/William-Gilbert/Conception.git, ,x, 
William-Hunter,Check_Repeated.git,https://github.com/William-Hunter/Check_Repeated.git,x, , 
William-Hunter,String---DataStruct.git,https://github.com/William-Hunter/String---DataStruct.git,x, , 
